chain,category_clean,item_name,serve_size,serve_size_unit,nutrition_indicator,value_per_serving
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,saturated_fat_g,6
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,trans_fat_g,0
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,cholesterol_mg,30
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,sodium_mg,140
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,carbohydrates_g,50
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,dietary_fiber_g,1
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,sugars_g,47
McDondalds,beverage,Hazelnut Latte (Medium),"454,61",ml,protein_g,11
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,calories_kcal,430
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,total_fat_g,14
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,saturated_fat_g,8
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,trans_fat_g,0
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,cholesterol_mg,40
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,sodium_mg,180
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,carbohydrates_g,62
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,dietary_fiber_g,1
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,sugars_g,58
McDondalds,beverage,Hazelnut Latte (Large),"568,26",ml,protein_g,15
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,calories_kcal,130
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,total_fat_g,"4,5"
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,saturated_fat_g,3
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,trans_fat_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,cholesterol_mg,15
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,sodium_mg,35
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,carbohydrates_g,21
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,sugars_g,20
McDondalds,beverage,Hazelnut Iced Coffee (Small),"454,61",ml,protein_g,1
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,calories_kcal,180
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,total_fat_g,7
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,saturated_fat_g,"4,5"
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,trans_fat_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,cholesterol_mg,25
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,sodium_mg,50
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,carbohydrates_g,29
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,dietary_fiber_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,sugars_g,28
McDondalds,beverage,Hazelnut Iced Coffee (Medium),"625,09",ml,protein_g,1
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,calories_kcal,250
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,total_fat_g,9
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,saturated_fat_g,6
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,trans_fat_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,cholesterol_mg,35
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,sodium_mg,75
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,carbohydrates_g,43
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,dietary_fiber_g,0
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,sugars_g,41
McDondalds,beverage,Hazelnut Iced Coffee (Large),"909,22",ml,protein_g,2
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,calories_kcal,260
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,total_fat_g,9
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,saturated_fat_g,5
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,cholesterol_mg,25
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,sodium_mg,115
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,carbohydrates_g,38
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,dietary_fiber_g,1
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,sugars_g,36
McDondalds,beverage,French Vanilla Latte (Small),"340,96",ml,protein_g,9
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,calories_kcal,330
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,total_fat_g,10
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,saturated_fat_g,6
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,cholesterol_mg,30
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,sodium_mg,140
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,carbohydrates_g,48
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,dietary_fiber_g,1
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,sugars_g,45
McDondalds,beverage,French Vanilla Latte (Medium),"454,61",ml,protein_g,11
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,calories_kcal,420
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,total_fat_g,14
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,saturated_fat_g,8
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,cholesterol_mg,40
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,sodium_mg,190
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,carbohydrates_g,60
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,dietary_fiber_g,1
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,sugars_g,56
McDondalds,beverage,French Vanilla Latte (Large),"568,26",ml,protein_g,15
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,calories_kcal,120
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,total_fat_g,"4,5"
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,saturated_fat_g,3
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,cholesterol_mg,15
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,sodium_mg,40
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,carbohydrates_g,20
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,sugars_g,19
McDondalds,beverage,French Vanilla Iced Coffee (Small),"454,61",ml,protein_g,1
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,calories_kcal,170
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,total_fat_g,7
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,saturated_fat_g,"4,5"
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,cholesterol_mg,25
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,sodium_mg,55
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,carbohydrates_g,27
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,dietary_fiber_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,sugars_g,26
McDondalds,beverage,French Vanilla Iced Coffee (Medium),"625,09",ml,protein_g,1
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,calories_kcal,240
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,total_fat_g,9
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,saturated_fat_g,6
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,trans_fat_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,cholesterol_mg,35
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,sodium_mg,80
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,carbohydrates_g,41
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,dietary_fiber_g,0
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,sugars_g,39
McDondalds,beverage,French Vanilla Iced Coffee (Large),"909,22",ml,protein_g,2
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,calories_kcal,450
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,total_fat_g,18
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,saturated_fat_g,12
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,trans_fat_g,1
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,cholesterol_mg,65
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,sodium_mg,125
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,carbohydrates_g,65
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,sugars_g,57
McDondalds,beverage,Frappé Mocha (Small),"340,96",ml,protein_g,7
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,calories_kcal,550
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,total_fat_g,22
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,saturated_fat_g,14
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,trans_fat_g,1
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,cholesterol_mg,75
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,sodium_mg,160
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,carbohydrates_g,80
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,sugars_g,71
McDondalds,beverage,Frappé Mocha (Medium),"454,61",ml,protein_g,9
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,calories_kcal,670
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,total_fat_g,26
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,saturated_fat_g,17
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,trans_fat_g,1
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,cholesterol_mg,90
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,sodium_mg,190
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,carbohydrates_g,98
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,sugars_g,88
McDondalds,beverage,Frappé Mocha (Large),"625,09",ml,protein_g,11
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,calories_kcal,530
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,total_fat_g,23
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,saturated_fat_g,14
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,trans_fat_g,1
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,cholesterol_mg,65
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,sodium_mg,135
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,carbohydrates_g,76
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,sugars_g,67
McDondalds,beverage,Frappé Chocolate Chip (Small),"340,96",ml,protein_g,8
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,calories_kcal,630
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,total_fat_g,26
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,saturated_fat_g,17
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,trans_fat_g,1
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,cholesterol_mg,80
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,sodium_mg,160
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,carbohydrates_g,91
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,sugars_g,81
McDondalds,beverage,Frappé Chocolate Chip (Medium),"454,61",ml,protein_g,9
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,calories_kcal,760
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,total_fat_g,31
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,saturated_fat_g,20
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,trans_fat_g,"1,5"
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,cholesterol_mg,95
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,sodium_mg,200
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,carbohydrates_g,111
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,dietary_fiber_g,1
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,sugars_g,99
McDondalds,beverage,Frappé Chocolate Chip (Large),"625,09",ml,protein_g,12
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,calories_kcal,450
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,total_fat_g,19
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,saturated_fat_g,12
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,trans_fat_g,1
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,cholesterol_mg,65
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,sodium_mg,125
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,carbohydrates_g,64
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,dietary_fiber_g,0
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,sugars_g,57
McDondalds,beverage,Frappé Caramel (Small),"340,96",ml,protein_g,7
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,calories_kcal,550
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,total_fat_g,23
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,saturated_fat_g,15
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,trans_fat_g,1
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,cholesterol_mg,80
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,sodium_mg,160
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,carbohydrates_g,79
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,sugars_g,71
McDondalds,beverage,Frappé Caramel (Medium),"454,61",ml,protein_g,9
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,calories_kcal,670
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,total_fat_g,27
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,saturated_fat_g,17
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,trans_fat_g,"1,5"
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,cholesterol_mg,95
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,sodium_mg,190
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,carbohydrates_g,96
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,dietary_fiber_g,0
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,sugars_g,88
McDondalds,beverage,Frappé Caramel (Large),"625,09",ml,protein_g,11
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,calories_kcal,130
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,total_fat_g,0
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,saturated_fat_g,0
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,trans_fat_g,0
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,cholesterol_mg,5
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,sodium_mg,135
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,carbohydrates_g,23
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,dietary_fiber_g,1
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,sugars_g,22
McDondalds,beverage,Fat Free Chocolate Milk Jug,"227,30",ml,protein_g,9
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,calories_kcal,140
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,total_fat_g,0
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,saturated_fat_g,0
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,trans_fat_g,0
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,cholesterol_mg,0
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,sodium_mg,45
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,carbohydrates_g,37
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,sugars_g,35
McDondalds,beverage,Dr Pepper (Small),"454,61",ml,protein_g,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,calories_kcal,190
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,total_fat_g,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,saturated_fat_g,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,trans_fat_g,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,cholesterol_mg,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,sodium_mg,65
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,carbohydrates_g,53
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,dietary_fiber_g,0
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,sugars_g,51
McDondalds,beverage,Dr Pepper (Medium),"596,67",ml,protein_g,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,calories_kcal,270
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,total_fat_g,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,saturated_fat_g,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,trans_fat_g,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,cholesterol_mg,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,sodium_mg,90
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,carbohydrates_g,72
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,dietary_fiber_g,0
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,sugars_g,70
McDondalds,beverage,Dr Pepper (Large),"852,39",ml,protein_g,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,calories_kcal,100
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,total_fat_g,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,saturated_fat_g,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,trans_fat_g,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,cholesterol_mg,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,sodium_mg,30
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,carbohydrates_g,27
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,dietary_fiber_g,0
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,sugars_g,26
McDondalds,beverage,Dr Pepper (Child),"340,96",ml,protein_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,calories_kcal,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,total_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,saturated_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,trans_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,cholesterol_mg,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,sodium_mg,70
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,carbohydrates_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,sugars_g,0
McDondalds,beverage,Diet Dr Pepper (Small),"454,61",ml,protein_g,2
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,calories_kcal,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,total_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,saturated_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,trans_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,cholesterol_mg,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,sodium_mg,100
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,carbohydrates_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,sugars_g,0
McDondalds,beverage,Diet Dr Pepper (Medium),"596,67",ml,protein_g,3
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,calories_kcal,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,total_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,saturated_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,trans_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,cholesterol_mg,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,sodium_mg,140
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,carbohydrates_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,sugars_g,0
McDondalds,beverage,Diet Dr Pepper (Large),"852,39",ml,protein_g,4
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,calories_kcal,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,total_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,saturated_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,trans_fat_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,cholesterol_mg,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,sodium_mg,50
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,carbohydrates_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,sugars_g,0
McDondalds,beverage,Diet Dr Pepper (Child),"340,96",ml,protein_g,1
McDondalds,beverage,Diet Coke (Small),"454,61",ml,calories_kcal,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,total_fat_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,saturated_fat_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,trans_fat_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,cholesterol_mg,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,sodium_mg,10
McDondalds,beverage,Diet Coke (Small),"454,61",ml,carbohydrates_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,sugars_g,0
McDondalds,beverage,Diet Coke (Small),"454,61",ml,protein_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,calories_kcal,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,total_fat_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,saturated_fat_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,trans_fat_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,cholesterol_mg,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,sodium_mg,20
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,carbohydrates_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,sugars_g,0
McDondalds,beverage,Diet Coke (Medium),"596,67",ml,protein_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,calories_kcal,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,total_fat_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,saturated_fat_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,trans_fat_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,cholesterol_mg,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,sodium_mg,35
McDondalds,beverage,Diet Coke (Large),"852,39",ml,carbohydrates_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,sugars_g,0
McDondalds,beverage,Diet Coke (Large),"852,39",ml,protein_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,calories_kcal,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,total_fat_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,saturated_fat_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,trans_fat_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,cholesterol_mg,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,sodium_mg,15
McDondalds,beverage,Diet Coke (Child),"340,96",ml,carbohydrates_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,dietary_fiber_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,sugars_g,0
McDondalds,beverage,Diet Coke (Child),"340,96",ml,protein_g,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,calories_kcal,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,total_fat_g,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,saturated_fat_g,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,trans_fat_g,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,cholesterol_mg,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,sodium_mg,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,carbohydrates_g,0
McDondalds,beverage,Dasani Water Bottle,"480,18",ml,dietary_fiber_g,0
